   2   1  37   4  16   3   2   3   0   46.00   2   1  152960
   1   0  36   4  20   5   1   3   0   46.00   2   1  122961
   1   1  30   3  15   3   1   5   0   46.00   2   0  -12962
   2   1  30   3  20   5   2   0   0   46.00   2   1  182963
   5   1  52   5  16   3   4  17   0   46.00   2   1  152964
   1   1  29   3  16   3   3   3   0   46.00   2   1  162965
   1   1  48   4  18   4   2   5   0   46.00   2   1  172966
   5   1  26   3  15   3   2   1   0   46.00   2   0  -12967
   3   1  27   3  17   4   2   1   0   46.00   2   0  -12968
   1   1  43   4  19   4   1   4   0   46.00   2   1  182969
   4   1  48   4  17   4   1   7   0   46.00   2   1  112970
   4   1  31   3  17   4   6   6   0   46.00   2   1  172971
   1   1  73   6  13   2   1  18   0   46.00   2   1  102972
   4   1  26   3  19   4   1   0   0   46.00   2   1  152973
   1   1  79   6  11   1   6  36   1   46.00   2   0  -12974
   3   0  36   4  19   4   2   1   0   46.00   2   0  -12975
   2   0  45   4  20   5   6  12   0   46.00   2   0  -12976
   1   0  36   4  15   3   5   6   0   46.00   2   0  -12977
   1   1  59   5  19   4   1   8   0   47.00   2   0  -12978
   5   1  28   3  18   4   6   3   0   47.00   2   1  222979
   1   1  57   5  14   2   2   4   0   47.00   2   1  162980
   3   1  29   3  17   4   2   0   0   47.00   2   0  -12981
   1   1  57   5  20   5   1   9   0   47.00   2   1  182982
   2   0  68   6  13   2   1   9   0   47.00   2   1  182983
   3   0  36   4  18   4   2   1   0   47.00   2   0  -12984
   3   0  49   4  17   4   2   1   0   47.00   2   1  162985
   2   0  27   3  12   2   6   6   0   47.00   2   0  -12986
   3   1  30   3  14   2   6   5   0   47.00   2   0  -12987
   2   1  72   6  12   2   2  13   0   47.00   2   0  -12988
   5   1  32   3  19   4   1   3   0   47.00   2   0  -12989
   5   1  45   4  20   5   1   6   0   47.00   2   1  222990
   1   0  45   4  12   2   1   5   0   47.00   2   0  -12991
   3   1  40   4  14   2   2   1   0   47.00   2   0  -12992
   3   0  24   2  14   2   6   3   0   47.00   2   0  -12993
   2   1  62   5  13   2   1   8   0   47.00   2   1  142994
   3   1  34   3  19   4   1   3   0   47.00   2   1  162995
   1   0  56   5  16   3   3  10   0   47.00   2   1  182996
   2   1  42   4  15   3   1   8   0   47.00   2   1   92997
   3   1  33   3  19   4   1   1   0   47.00   2   1  212998
   4   1  23   2  18   4   6   0   0   47.00   2   1  222999
   3   0  46   4   8   1   5  15   0   47.00   2   1   93000
   1   0  55   5  11   1   2   7   0   47.00   2   1  133001
   3   1  50   5  17   4   6  12   0   47.00   2   0  -13002
   4   0  33   3  17   4   2   1   0   47.00   2   0  -13003
   1   1  67   6   9   1   2  16   0   47.00   2   1   93004
   1   0  41   4  21   5   6  10   0   47.00   2   0  -13005
   2   1  44   4  18   4   2   1   0   47.00   2   0  -13006
   4   0  53   5  15   3   2   4   0   47.00   2   0  -13007
   1   0  34   3  16   3   6   7   0   47.00   2   1  183008
   5   1  59   5   9   1   1   9   0   47.00   2   1  153009
   1   0  50   5  12   2   5  16   0   47.00   2   1  143010
   2   0  37   4  15   3   2   2   0   47.00   2   0  -13011
   3   1  52   5  11   1   1   9   0   47.00   2   1  133012
   1   1  32   3  10   1   2   3   0   47.00   2   1  113013
   3   0  54   5  17   4   3   7   0   47.00   2   0  -13014
   1   0  67   6  12   2   1  13   0   47.00   2   1  103015
   5   1  57   5  13   2   1   9   0   47.00   2   1  183016
   3   0  63   5  15   3   2   8   0   47.00   2   0  -13017
   1   0  36   4  19   4   1   7   0   47.00   2   1  183018
   1   0  36   4  10   1   2   7   0   47.00   2   1   83019
   2   0  33   3  17   4   2   1   0   47.00   2   0  -13020
   3   0  43   4  17   4   2   6   0   47.00   2   0  -13021
   2   0  36   4  13   2   1   7   0   47.00   2   0  -13022
   1   0  64   5  15   3   1  15   0   47.00   2   0  -13023
   3   0  63   5  12   2   2   4   0   47.00   2   1  113024
   1   1  27   3  17   4   6   2   0   48.00   2   1  193025
   5   0  36   4  21   5   2   2   0   48.00   2   0  -13026
   2   0  62   5  11   1   2  14   0   48.00   2   1  103027
   1   0  35   4  14   2   1   6   0   48.00   2   1  163028
   4   1  33   3  19   4   2   1   0   48.00   2   1  163029
   3   0  47   4  13   2   3  10   0   48.00   2   1  143030
   5   1  78   6   8   1   3  46   1   48.00   2   0  -13031
   4   1  36   4  12   2   4  10   0   48.00   2   0  -13032
   1   0  29   3  17   4   1   0   0   48.00   2   0  -13033
   2   1  26   3  17   4   6   3   0   48.00   2   1  123034
   3   0  55   5  20   5   2   2   0   48.00   2   1  193035
   2   1  66   6   8   1   6  15   1   48.00   2   1  113036
   3   1  75   6  11   1   6  24   1   48.00   2   0  -13037
   1   1  69   6  15   3   6  31   1   48.00   2   1  143038
   4   1  56   5  20   5   1   6   0   48.00   2   1  203039
   1   0  33   3  15   3   1   5   0   48.00   2   0  -13040
   1   1  58   5  11   1   2  11   0   48.00   2   0  -13041
   5   1  57   5  12   2   6  15   0   48.00   2   1  113042
   5   1  56   5  13   2   2   4   0   48.00   2   0  -13043
   5   1  60   5  13   2   2   3   0   48.00   2   0  -13044
   2   0  30   3  12   2   3  10   0   48.00   2   1  133045
   5   0  57   5  14   2   2   3   0   48.00   2   1  143046
   5   0  55   5  13   2   1  10   0   48.00   2   0  -13047
   2   1  30   3  19   4   2   0   0   48.00   2   0  -13048
   2   1  49   4  12   2   2   5   0   48.00   2   1  143049
   4   0  41   4  13   2   5  17   0   48.00   2   1  143050
   4   0  54   5  13   2   6  14   0   48.00   2   1  113051
   1   0  61   5  17   4   1  15   1   48.00   2   1  123052
   1   1  50   5  16   3   3  10   0   48.00   2   1  193053
   1   1  76   6  16   3   1  11   0   48.00   2   1  143054
   2   0  52   5  16   3   3  20   0   48.00   2   0  -13055
   2   1  34   3  14   2   2   1   0   48.00   2   1  143056
   2   0  37   4  18   4   2   1   0   48.00   2   0  -13057
   5   0  42   4  18   4   1   6   0   48.00   2   1  153058
   1   0  53   5  11   1   2   6   0   48.00   2   0  -13059
   5   0  32   3  20   5   2   0   0   48.00   2   0  -13060
   5   1  39   4  17   4   2   2   0   48.00   2   1  133061
   2   1  77   6  15   3   5  32   1   48.00   2   0  -13062
   1   1  42   4  10   1   2   6   0   48.00   2   0  -13063
   3   1  52   5  11   1   1   7   0   48.00   2   0  -13064
   5   1  57   5  14   2   2   5   0   48.00   2   1  163065
   1   0  18   2  13   2   2   0   0   48.00   2   0  -13066
   1   1  50   5  14   2   3  12   0   48.00   2   1  103067
   4   0  74   6   8   1   5  24   0   48.00   2   1  103068
   4   0  46   4  15   3   1   6   0   48.00   2   1  163069
   4   0  37   4  10   1   1   6   0   48.00   2   0  -13070
   1   1  53   5  15   3   2   6   0   48.00   2   0  -13071
   2   1  47   4  20   5   3  14   0   48.00   2   0  -13072
   1   0  33   3  19   4   2   2   0   48.00   2   0  -13073
   3   0  43   4  11   1   2   8   0   48.00   2   0  -13074
   3   1  30   3  13   2   6   8   0   49.00   2   0  -13075
   1   0  63   5  14   2   1  11   0   49.00   2   0  -13076
   1   1  66   6  13   2   5  26   0   49.00   2   0  -13077
   4   0  53   5  15   3   6  12   0   49.00   2   0  -13078
   4   0  33   3  15   3   3   6   0   49.00   2   1  183079
   1   1  39   4   9   1   2   5   0   49.00   2   1   63080
   2   0  43   4  19   4   1   3   0   49.00   2   0  -13081
   3   1  40   4  12   2   2   9   0   49.00   2   1  113082
   2   1  34   3  15   3   2   2   0   49.00   2   1  183083
   1   1  77   6  19   4   5  12   0   49.00   2   1  203084
   1   1  55   5  15   3   6  16   0   49.00   2   0  -13085
   3   1  44   4   9   1   2   3   0   49.00   2   1   93086
   1   0  25   3  20   5   1   0   0   49.00   2   0  -13087
   1   1  43   4  12   2   6  16   0   49.00   2   0  -13088
   1   0  61   5  13   2   2   9   0   49.00   2   0  -13089
   1   1  70   6  16   3   5  33   1   49.00   2   1  143090
   2   1  35   4  19   4   1   5   0   49.00   2   0  -13091
   5   1  39   4  16   3   4   9   0   49.00   2   0  -13092
   1   1  32   3  15   3   2   2   0   49.00   2   1  163093
   1   1  30   3  15   3   1   4   0   49.00   2   0  -13094
   1   0  49   4  17   4   1   6   0   49.00   2   0  -13095
   4   0  37   4  18   4   2   3   0   49.00   2   1  173096
   3   1  38   4  18   4   2   1   0   49.00   2   0  -13097
   4   0  34   3  16   3   6   7   0   49.00   2   0  -13098
   4   0  70   6  14   2   2   4   0   49.00   2   0  -13099
   1   1  33   3  19   4   2   0   0   49.00   2   0  -13100
   5   0  57   5  12   2   1  11   0   49.00   2   1  123101
   2   0  48   4  12   2   2   7   0   49.00   2   0  -13102
   1   1  62   5  17   4   3  13   0   49.00   2   0  -13103
   4   0  71   6  14   2   3  22   1   49.00   2   1  113104
   3   1  40   4  15   3   1   8   0   49.00   2   1  143105
   4   1  70   6  13   2   4  42   1   49.00   2   1  113106
   4   0  34   3  18   4   6   6   0   49.00   2   0  -13107
   5   1  78   6  21   5   6  38   1   49.00   2   0  -13108
   4   0  38   4   9   1   1  12   0   49.00   2   1   83109
   5   0  56   5  14   2   5  20   0   49.00   2   1  113110
   2   1  63   5  15   3   6  22   1   49.00   2   1  143111
   2   1  54   5  11   1   1   6   0   49.00   2   1   93112
   5   0  69   6  15   3   2  14   0   49.00   2   0  -13113
   1   1  39   4  11   1   3   9   0   49.00   2   0  -13114
   4   1  39   4  20   5   2   1   0   49.00   2   0  -13115
   3   1  55   5  16   3   2   7   0   49.00   2   0  -13116
   4   1  61   5  20   5   2   4   0   49.00   2   1  143117
   2   0  39   4  14   2   6  10   0   49.00   2   1   83118
   2   1  71   6  15   3   2   2   0   49.00   2   0  -13119
   4   0  41   4  17   4   3   4   0   49.00   2   1  113120
   4   0  36   4  18   4   2   1   0   49.00   2   1  183121
   2   0  51   5  17   4   1   9   0   49.00   2   1  103122
   4   1  55   5  15   3   2  10   0   49.00   2   0  -13123
   2   1  55   5  12   2   3  10   0   50.00   3   1  113124
   2   0  25   3  14   2   1   1   0   50.00   3   0  -13125
   1   1  35   4  17   4   6   9   0   50.00   3   0  -13126
   3   1  52   5   8   1   3  20   0   50.00   3   1   93127
   2   0  39   4  17   4   1   5   0   50.00   3   0  -13128
   4   1  49   4  16   3   1   6   0   50.00   3   0  -13129
   4   0  72   6  14   2   1  14   0   50.00   3   1  173130
   5   0  35   4  18   4   3   5   0   50.00   3   0  -13131
   1   0  44   4  16   3   1   8   0   50.00   3   1  173132
   2   0  34   3  16   3   3   8   0   50.00   3   0  -13133
   5   0  59   5  13   2   2   4   0   50.00   3   0  -13134
   2   0  64   5  14   2   2  11   0   50.00   3   1  173135
   3   0  25   3  17   4   1   0   0   50.00   3   0  -13136
   1   0  65   6  18   4   2   6   0   50.00   3   1  133137
   1   1  32   3  13   2   1   3   0   50.00   3   0  -13138
   1   1  32   3  13   2   1   7   0   50.00   3   0  -13139
   4   1  50   5  20   5   1   9   0   50.00   3   1  193140
   5   1  50   5  15   3   2   2   0   50.00   3   0  -13141
   5   1  68   6  13   2   1  17   1   50.00   3   0  -13142
   2   0  31   3  17   4   1   3   0   50.00   3   0  -13143
   1   1  43   4  13   2   2   2   0   50.00   3   1  163144
   3   0  43   4  14   2   5  13   0   50.00   3   1  113145
   2   1  40   4  15   3   6  11   0   50.00   3   0  -13146
   3   0  45   4  12   2   2   3   0   50.00   3   1  123147
   1   1  30   3  13   2   2   0   0   50.00   3   1  113148
   2   1  75   6  19   4   6  31   1   50.00   3   1  223149
   5   0  56   5  14   2   1  14   0   50.00   3   0  -13150
   1   1  66   6  15   3   2   7   1   50.00   3   1  113151
   4   1  58   5  17   4   2   7   0   50.00   3   1  183152
   2   0  42   4  14   2   1   7   0   50.00   3   0  -13153
   1   0  48   4  20   5   1   9   0   50.00   3   1  203154
   3   1  55   5  13   2   1  15   0   50.00   3   0  -13155
   1   0  49   4  12   2   6  18   0   50.00   3   0  -13156
   1   1  44   4  19   4   1   6   0   50.00   3   0  -13157
   5   0  74   6  12   2   2   6   0   50.00   3   1  113158
   3   1  21   2  16   3   2   0   0   50.00   3   1  163159
   4   1  30   3  12   2   2   1   0   50.00   3   0  -13160
   2   1  60   5  18   4   1  13   0   51.00   3   1  133161
   5   1  35   4  15   3   2   1   0   51.00   3   0  -13162
   2   0  74   6  16   3   1  17   0   51.00   3   1  133163
   2   0  35   4  16   3   3   7   0   51.00   3   1  153164
   4   1  52   5  19   4   1   4   0   51.00   3   0  -13165
   3   1  61   5  11   1   3  28   1   51.00   3   0  -13166
   5   0  45   4  10   1   3  11   0   51.00   3   1  123167
   2   1  45   4  16   3   2   3   0   51.00   3   1  123168
   3   0  39   4  13   2   6  15   0   51.00   3   0  -13169
   1   1  48   4  21   5   3  11   0   51.00   3   1  183170
   1   1  35   4  17   4   2   2   0   51.00   3   1  183171
   4   1  53   5  12   2   3  11   0   51.00   3   0  -13172
   4   0  37   4   9   1   1   8   0   51.00   3   1  133173
   4   0  66   6  15   3   3  15   0   51.00   3   0  -13174
   5   0  64   5  18   4   2  11   0   51.00   3   1  203175
   3   0  73   6  16   3   2   6   0   51.00   3   1  153176
   1   1  43   4  16   3   1   4   0   51.00   3   1  143177
   3   1  54   5  12   2   2   1   0   51.00   3   1  143178
   5   1  76   6  11   1   3  31   1   51.00   3   1  113179
   2   0  53   5   9   1   3  20   0   51.00   3   1  113180
   3   0  27   3  17   4   1   1   0   51.00   3   1  163181
   5   0  75   6  12   2   2  10   0   51.00   3   1  123182
   2   1  50   5  16   3   2   2   0   51.00   3   1  153183
   4   0  49   4  13   2   1  13   0   51.00   3   0  -13184
   2   1  68   6  16   3   2   9   0   51.00   3   0  -13185
   1   1  49   4  11   1   5  23   0   51.00   3   0  -13186
   1   1  35   4  18   4   5   7   0   51.00   3   0  -13187
   3   1  50   5  12   2   3  16   0   51.00   3   1  143188
   2   0  57   5  13   2   4  24   0   51.00   3   0  -13189
   3   1  34   3  16   3   1   2   0   51.00   3   1  163190
   1   0  74   6  17   4   2   3   0   51.00   3   1  143191
   1   0  50   5  10   1   2   5   0   51.00   3   1  103192
   1   0  41   4  14   2   5  10   0   51.00   3   0  -13193
   1   0  49   4  12   2   1  15   0   51.00   3   1  113194
   1   1  66   6  13   2   1  18   0   51.00   3   0  -13195
   2   0  54   5  14   2   2   5   0   51.00   3   0  -13196
   2   0  35   4  15   3   1   6   0   51.00   3   1  113197
   1   0  67   6  16   3   1  10   0   51.00   3   1  193198
   4   0  56   5  15   3   3  15   0   51.00   3   0  -13199
   5   1  47   4   8   1   3  18   0   51.00   3   1   73200
   5   0  53   5  22   5   6  17   0   52.00   3   1  203201
   2   1  41   4  12   2   1  14   0   52.00   3   0  -13202
   3   1  37   4   8   1   1  11   0   52.00   3   1   83203
   5   1  63   5  15   3   2   3   0   52.00   3   0  -13204
   3   0  62   5  12   2   1   3   0   52.00   3   1  133205
   2   0  26   3  13   2   2   2   0   52.00   3   1   93206
   1   0  34   3  19   4   6   2   0   52.00   3   0  -13207
   2   0  51   5  16   3   2   6   0   52.00   3   1  143208
   1   0  45   4  14   2   3  16   0   52.00   3   0  -13209
   1   1  38   4  13   2   1   6   0   52.00   3   1   93210
   3   0  64   5  10   1   1  18   0   52.00   3   0  -13211
   1   0  51   5   8   1   3  15   0   52.00   3   0  -13212
   1   1  29   3  11   1   1   6   0   52.00   3   1  123213
   1   0  60   5  11   1   1  19   0   52.00   3   0  -13214
   1   0  66   6  16   3   3  21   0   52.00   3   1  163215
   5   1  33   3  13   2   2   5   0   52.00   3   1  143216
   1   0  61   5  13   2   3  16   0   52.00   3   0  -13217
   4   0  42   4  19   4   2   1   0   52.00   3   1  213218
   5   0  70   6  15   3   2  16   1   52.00   3   1  163219
   4   1  52   5  11   1   2  10   0   52.00   3   0  -13220
   1   1  60   5  12   2   2   9   0   52.00   3   1  113221
   2   1  42   4   9   1   3  15   0   52.00   3   1  103222
   3   0  63   5  18   4   3  17   0   52.00   3   0  -13223
   2   0  37   4  16   3   6   7   0   52.00   3   1  173224
   4   1  47   4  19   4   1   5   0   52.00   3   0  -13225
   4   0  67   6  18   4   2   5   0   52.00   3   1  183226
   2   0  39   4  19   4   1   3   0   52.00   3   0  -13227
   1   0  59   5  13   2   5  20   0   52.00   3   1  153228
   1   0  36   4  17   4   1   9   0   52.00   3   1  143229
   1   0  60   5  19   4   2   5   0   52.00   3   1  193230
   1   0  46   4  15   3   1   4   0   52.00   3   0  -13231
   1   0  63   5  16   3   1   7   0   52.00   3   1  163232
   3   0  21   2  16   3   5   0   0   52.00   3   0  -13233
   2   1  28   3  21   5   1   0   0   52.00   3   0  -13234
   4   1  51   5  12   2   1   6   0   52.00   3   1  133235
   3   0  64   5   9   1   2   6   0   52.00   3   1  143236
   3   1  63   5  12   2   2   6   0   52.00   3   1  113237
   5   0  33   3  17   4   1   1   0   52.00   3   0  -13238
   2   0  43   4  19   4   2   3   0   52.00   3   1  163239
   1   1  72   6  15   3   1  15   0   52.00   3   1  123240
   1   1  64   5   9   1   1  11   0   52.00   3   0  -13241
   3   0  53   5  11   1   1  13   0   52.00   3   1  103242
   1   0  37   4  19   4   2   3   0   52.00   3   0  -13243
   1   0  41   4  11   1   3   7   0   52.00   3   1   83244
   4   1  75   6   8   1   6  42   1   52.00   3   0  -13245
   1   0  67   6  11   1   1  13   0   52.00   3   0  -13246
   2   0  32   3  14   2   2   1   0   52.00   3   1  163247
   3   1  73   6  15   3   6  30   1   52.00   3   0  -13248
   1   0  25   3  20   5   1   0   0   52.00   3   0  -13249
   1   0  33   3  14   2   3   5   0   53.00   3   1  173250
   2   0  46   4  12   2   2   2   0   53.00   3   0  -13251
   1   1  35   4  15   3   2   3   0   53.00   3   1  143252
   1   0  33   3  11   1   3  11   0   53.00   3   0  -13253
   1   0  65   6   9   1   2   5   0   53.00   3   1   93254
   3   0  73   6  18   4   5  27   0   53.00   3   1  213255
   2   1  71   6  14   2   3  14   0   53.00   3   1  163256
   4   1  36   4  12   2   5  13   0   53.00   3   0  -13257
   2   0  32   3  18   4   2   1   0   53.00   3   0  -13258
   1   0  53   5  11   1   3  18   0   53.00   3   0  -13259
   2   0  39   4  13   2   2   4   0   53.00   3   1  143260
   4   0  77   6  12   2   1  23   0   53.00   3   0  -13261
   1   1  40   4  21   5   1   3   0   53.00   3   0  -13262
   4   0  37   4  21   5   1   3   0   53.00   3   1  203263
   2   1  65   6  14   2   2   5   0   53.00   3   0  -13264
   1   0  71   6  14   2   2   9   0   53.00   3   0  -13265
   3   1  25   3  15   3   1   1   0   53.00   3   0  -13266
   3   1  24   2  14   2   3   3   0   53.00   3   1  123267
   4   0  73   6  16   3   1  27   0   53.00   3   1  173268
   1   0  59   5  18   4   1  11   0   53.00   3   0  -13269
   1   0  64   5  17   4   2   4   0   53.00   3   1  103270
   1   0  61   5   9   1   2   9   0   53.00   3   1   83271
   2   1  23   2  13   2   1   1   0   53.00   3   1  123272
   1   0  62   5  11   1   2   5   0   53.00   3   1  153273
   1   1  49   4  14   2   3   5   0   53.00   3   1  113274
   4   1  35   4  14   2   3  10   0   53.00   3   0  -13275
   5   1  45   4  18   4   1   3   0   53.00   3   1  193276
   3   0  76   6  13   2   1  10   0   53.00   3   1  113277
   5   1  45   4  16   3   1  11   0   53.00   3   1  153278
   3   0  38   4  14   2   6   9   0   53.00   3   1  103279
   4   0  37   4  15   3   2   3   0   53.00   3   1  173280
   1   0  47   4  13   2   1  11   0   53.00   3   1  163281
   3   0  52   5  17   4   2   4   0   53.00   3   1  183282
   4   0  39   4  18   4   1   5   0   53.00   3   1  143283
   2   1  27   3  17   4   1   2   0   53.00   3   1  213284
   5   1  49   4  13   2   2   6   0   53.00   3   1   93285
   4   1  28   3  19   4   2   0   0   53.00   3   0  -13286
   2   0  47   4  14   2   3  16   0   53.00   3   0  -13287
   5   0  35   4  17   4   1   1   0   53.00   3   0  -13288
   3   1  29   3  19   4   2   0   0   53.00   3   1  173289
   2   0  27   3  21   5   3   0   0   53.00   3   1  183290
   5   1  34   3  16   3   5   9   0   53.00   3   1  183291
   1   1  59   5  21   5   2   3   0   53.00   3   1  183292
   2   1  57   5  14   2   2   8   0   53.00   3   1  123293
   3   0  68   6  18   4   2   2   0   53.00   3   1  203294
   1   1  35   4  15   3   2   1   0   53.00   3   0  -13295
   3   1  45   4  20   5   1   5   0   54.00   3   0  -13296
   3   1  64   5  15   3   2   3   0   54.00   3   0  -13297
   2   0  58   5  13   2   3  13   0   54.00   3   0  -13298
   5   0  56   5  13   2   6  19   1   54.00   3   1  103299
   2   1  55   5  17   4   5  15   0   54.00   3   0  -13300
   1   1  47   4  17   4   1   6   0   54.00   3   1  143301
   4   1  44   4  18   4   6  11   0   54.00   3   1  163302
   2   1  70   6  13   2   1  19   0   54.00   3   0  -13303
   5   0  34   3  18   4   1   5   0   54.00   3   1  133304
   1   1  62   5  18   4   2  15   1   54.00   3   0  -13305
   2   1  71   6  16   3   1  10   0   54.00   3   0  -13306
   2   1  44   4  12   2   6  20   0   54.00   3   1  103307
   3   1  39   4  17   4   6   9   0   54.00   3   1  143308
   4   0  38   4  13   2   6  12   0   54.00   3   1  173309
   3   0  57   5   9   1   2  11   0   54.00   3   1  103310
   3   1  28   3  16   3   2   1   0   54.00   3   0  -13311
   5   1  59   5  11   1   3  14   0   54.00   3   0  -13312
   2   0  42   4  14   2   6  13   0   54.00   3   0  -13313
   4   1  57   5  11   1   1   9   0   54.00   3   0  -13314
   4   0  40   4  11   1   2   3   0   54.00   3   0  -13315
   1   1  50   5  17   4   4  16   0   54.00   3   0  -13316
   3   1  26   3  19   4   1   0   0   54.00   3   1  163317
   1   1  43   4  17   4   6  13   0   54.00   3   0  -13318
   4   0  53   5  15   3   1  12   0   54.00   3   0  -13319
   4   1  37   4  16   3   1   7   0   54.00   3   1  163320
   4   0  77   6  16   3   3  30   1   54.00   3   0  -13321
   1   1  34   3  21   5   1   3   0   54.00   3   0  -13322
   5   1  46   4  10   1   4  21   0   54.00   3   0  -13323
   4   0  42   4  18   4   1   8   0   54.00   3   1  163324
   1   0  55   5  14   2   4  13   0   54.00   3   1  153325
   4   0  36   4  18   4   2   0   0   54.00   3   0  -13326
   5   0  51   5  19   4   2   5   0   54.00   3   0  -13327
   2   1  41   4  15   3   5  13   0   54.00   3   0  -13328
   1   1  74   6  10   1   1  14   0   54.00   3   0  -13329
   1   0  44   4  16   3   1   7   0   54.00   3   0  -13330
   3   0  45   4  13   2   3  20   0   54.00   3   0  -13331
   3   1  59   5  14   2   2   4   0   54.00   3   1  113332
   1   0  43   4  20   5   1   7   0   54.00   3   0  -13333
   2   0  30   3  19   4   1   1   0   54.00   3   1  153334
   5   1  55   5  16   3   2   8   0   55.00   3   0  -13335
   4   1  65   6  13   2   1   8   0   55.00   3   1  123336
   3   0  28   3  20   5   1   0   0   55.00   3   0  -13337
   3   0  36   4  22   5   6   6   0   55.00   3   1  223338
   2   1  38   4  16   3   1   5   0   55.00   3   1  183339
   2   1  41   4  11   1   3  14   0   55.00   3   1  143340
   3   1  49   4  11   1   1   7   0   55.00   3   1  123341
   2   0  55   5  18   4   6  15   0   55.00   3   1  143342
   1   1  61   5  10   1   6  37   1   55.00   3   0  -13343
   4   1  42   4  11   1   6  15   0   55.00   3   0  -13344
   3   0  29   3  19   4   2   0   0   55.00   3   0  -13345
   2   1  63   5  11   1   3  18   0   55.00   3   1   93346
   3   0  36   4  18   4   2   3   0   55.00   3   0  -13347
   2   1  56   5  12   2   3  13   0   55.00   3   0  -13348
   1   1  72   6  12   2   1  18   0   55.00   3   1  173349
   1   1  75   6  14   2   4  19   1   55.00   3   1  123350
   4   0  54   5  17   4   2   3   0   55.00   3   1  163351
   2   0  45   4  16   3   6  15   0   55.00   3   1  173352
   2   0  33   3  19   4   2   2   0   55.00   3   0  -13353
   1   1  63   5  13   2   6  32   1   55.00   3   1  113354
   2   0  33   3  20   5   2   1   0   55.00   3   1  163355
   5   0  67   6  16   3   3  32   1   55.00   3   1   93356
   2   1  32   3  21   5   2   0   0   55.00   3   0  -13357
   1   1  59   5  19   4   2   1   0   55.00   3   0  -13358
   5   0  47   4  17   4   2   3   0   55.00   3   1  153359
   3   0  69   6  17   4   1   9   0   55.00   3   1  133360
   3   0  49   4  14   2   2  10   0   55.00   3   1  153361
   1   0  62   5  16   3   1   6   0   55.00   3   1  163362
   2   0  66   6   8   1   4  24   0   55.00   3   1   73363
   4   0  54   5  16   3   1   6   0   55.00   3   1  173364
   2   0  36   4  15   3   1   4   0   55.00   3   1  123365
   1   0  26   3  21   5   1   0   0   55.00   3   0  -13366
   3   1  33   3  17   4   6   6   0   55.00   3   0  -13367
   4   0  29   3  16   3   3   3   0   55.00   3   1  153368
   1   1  33   3  20   5   6   5   0   55.00   3   0  -13369
   3   1  61   5  17   4   2  15   0   55.00   3   0  -13370
   1   0  40   4  12   2   1   8   0   56.00   3   1  123371
   2   1  51   5  16   3   2  10   0   56.00   3   0  -13372
   3   0  31   3  15   3   2   1   0   56.00   3   0  -13373
   1   0  36   4  14   2   1   4   0   56.00   3   0  -13374
   4   0  45   4  20   5   2   0   0   56.00   3   0  -13375
   4   1  28   3  16   3   1   1   0   56.00   3   0  -13376
   1   0  61   5  13   2   2   7   0   56.00   3   0  -13377
   2   0  66   6   9   1   3  16   0   56.00   3   1   93378
   4   0  31   3  18   4   3   4   0   56.00   3   0  -13379
   3   1  37   4  12   2   6  15   0   56.00   3   0  -13380
   4   0  48   4   9   1   5  20   0   56.00   3   1   63381
   1   0  45   4  14   2   3  14   0   56.00   3   1  143382
   2   1  31   3  19   4   3   4   0   56.00   3   0  -13383
   3   1  42   4  19   4   2   4   0   56.00   3   0  -13384
   5   0  46   4  16   3   4  17   0   56.00   3   0  -13385
   5   0  35   4  12   2   6  12   0   56.00   3   1  103386
   5   1  57   5  10   1   3  15   0   56.00   3   0  -13387
   2   0  41   4  17   4   1   5   0   56.00   3   0  -13388
   2   1  38   4  11   1   3  11   0   56.00   3   0  -13389
   1   0  78   6  17   4   6  38   1   56.00   3   1  143390
   4   1  38   4  17   4   1   8   0   56.00   3   1  193391
   2   1  36   4  18   4   5   8   0   56.00   3   0  -13392
   5   1  30   3  12   2   2   2   0   56.00   3   1  123393
   5   1  55   5  12   2   1  12   0   56.00   3   0  -13394
   3   0  55   5  12   2   2  11   0   56.00   3   0  -13395
   2   0  48   4  15   3   1   4   0   56.00   3   0  -13396
   1   0  69   6  12   2   6  31   0   56.00   3   1  143397
   3   1  68   6   8   1   1  16   0   56.00   3   0  -13398
   1   0  51   5  14   2   4  19   0   56.00   3   1  163399
   3   0  28   3  18   4   1   0   0   56.00   3   0  -13400
   1   1  57   5  12   2   4  17   0   56.00   3   1  133401
   1   1  79   6  12   2   3  39   1   56.00   3   1  173402
   5   0  59   5  14   2   6  27   1   56.00   3   1  143403
   5   0  56   5  11   1   1  13   0   56.00   3   0  -13404
   3   1  48   4  13   2   2   4   0   56.00   3   0  -13405
   2   0  55   5  16   3   2   3   0   56.00   3   0  -13406
   2   1  49   4  14   2   2   5   0   56.00   3   1  143407
   1   0  64   5  22   5   2   8   1   57.00   3   0  -13408
   3   1  37   4  11   1   3  12   0   57.00   3   0  -13409
   5   0  67   6  14   2   4  17   0   57.00   3   0  -13410
   1   1  68   6  15   3   1  15   0   57.00   3   1  173411
   1   0  42   4  10   1   1   4   0   57.00   3   1  123412
   3   1  68   6   7   1   1  17   0   57.00   3   0  -13413
   4   1  44   4  18   4   2   1   0   57.00   3   0  -13414
   1   0  45   4  13   2   5  15   0   57.00   3   1  153415
   5   1  51   5   9   1   4  22   0   57.00   3   0  -13416
   5   0  41   4  15   3   5  15   0   57.00   3   1  143417
   4   1  38   4  15   3   6   9   0   57.00   3   1  153418
